PersonID,Latitude,Longitude,DateTime,LatitudeGrouping,LongitudeGrouping,TimeHour
330,-37.807062,144.957074,2020-04-11 15:22,-136228,521737,2020-04-11 15:00
331,-37.811778,144.98404,2020-04-11 7:49,-136222,521791,2020-04-11 7:00
331,-37.823695,144.906504,2020-04-11 8:38,-136647,522189,2020-04-11 8:00
331,-37.814413,144.979425,2020-04-11 9:27,-136075,521858,2020-04-11 9:00
331,-37.823695,144.906504,2020-04-11 10:16,-136168,521963,2020-04-11 10:00
331,-37.814413,144.979425,2020-04-11 11:05,-136132,521925,2020-04-11 11:00
332,-37.824406,144.989831,2020-04-11 8:22,-136324,521916,2020-04-11 8:00
332,-37.83546,145.004261,2020-04-11 9:45,-136228,521737,2020-04-11 9:00
332,-37.783753,144.951833,2020-04-11 11:08,-136140,521974,2020-04-11 11:00
332,-37.831744,144.9558,2020-04-11 12:30,-136195,521840,2020-04-11 12:00
332,-37.829811,144.973556,2020-04-11 13:53,-136647,522189,2020-04-11 13:00
333,-37.841619,144.939541,2020-04-11 7:54,-136222,521791,2020-04-11 7:00
333,-37.829811,144.973556,2020-04-11 8:49,-136228,521737,2020-04-11 8:00
333,-37.807062,144.957074,2020-04-11 9:44,-136220,521790,2020-04-11 9:00
333,-37.823695,144.906504,2020-04-11 10:39,-136057,521635,2020-04-11 10:00
333,-37.920419,145.123584,2020-04-11 11:34,-136022,521826,2020-04-11 11:00
333,-37.885982,145.082342,2020-04-11 12:29,-136514,522444,2020-04-11 12:00
333,-37.807062,144.957074,2020-04-11 13:24,-136132,521925,2020-04-11 13:00
334,-37.803018,144.971759,2020-04-11 11:24,-136091,521898,2020-04-11 11:00
334,-37.842836,144.961897,2020-04-11 15:48,-136324,521916,2020-04-11 15:00
335,-37.803018,144.971759,2020-04-11 8:40,-136235,521862,2020-04-11 8:00
335,-37.831744,144.9558,2020-04-11 10:21,-136168,521963,2020-04-11 10:00
335,-37.793484,144.898659,2020-04-11 12:01,-136220,521790,2020-04-11 12:00
335,-37.838711,144.94188,2020-04-11 13:42,-136390,522296,2020-04-11 13:00
335,-37.791539,144.886764,2020-04-11 15:23,-136222,521791,2020-04-11 15:00
335,-37.840041,144.936677,2020-04-11 17:03,-136228,521737,2020-04-11 17:00
336,-37.839331,144.942019,2020-04-11 12:30,-136106,521845,2020-04-11 12:00
336,-37.867555,144.976864,2020-04-11 18:00,-136228,521737,2020-04-11 18:00
337,-37.783753,144.951833,2020-04-11 8:08,-136057,521635,2020-04-11 8:00
337,-37.831744,144.9558,2020-04-11 9:16,-136075,521858,2020-04-11 9:00
337,-37.814413,144.979425,2020-04-11 10:24,-136208,522015,2020-04-11 10:00
337,-37.791539,144.886764,2020-04-11 11:32,-136208,522015,2020-04-11 11:00
337,-37.807062,144.957074,2020-04-11 12:40,-136390,522296,2020-04-11 12:00
337,-37.83546,145.004261,2020-04-11 13:48,-136271,521564,2020-04-11 13:00
337,-37.811778,144.98404,2020-04-11 14:56,-136075,521858,2020-04-11 14:00
337,-37.838711,144.94188,2020-04-11 16:04,-136118,521773,2020-04-11 16:00
337,-37.846138,144.991808,2020-04-11 17:12,-136166,521663,2020-04-11 17:00
338,-37.816634,144.993007,2020-04-11 8:02,-136190,521904,2020-04-11 8:00
338,-37.920419,145.123584,2020-04-11 9:05,-136235,521862,2020-04-11 9:00
338,-37.807062,144.957074,2020-04-11 10:08,-136390,522296,2020-04-11 10:00
338,-37.838711,144.94188,2020-04-11 11:10,-136075,521858,2020-04-11 11:00
338,-37.807062,144.957074,2020-04-11 12:13,-136140,521974,2020-04-11 12:00
338,-37.821132,144.964615,2020-04-11 13:16,-136220,521790,2020-04-11 13:00
338,-37.957262,145.052534,2020-04-11 14:19,-136208,522015,2020-04-11 14:00
339,-37.842836,144.961897,2020-04-11 8:02,-136123,521942,2020-04-11 8:00
339,-37.791539,144.886764,2020-04-11 9:05,-136222,521791,2020-04-11 9:00
339,-37.831744,144.9558,2020-04-11 10:08,-136166,521663,2020-04-11 10:00
340,-37.821132,144.964615,2020-04-11 7:32,-136118,521773,2020-04-11 7:00
340,-37.798343,144.960716,2020-04-11 8:04,-136075,521858,2020-04-11 8:00
340,-37.840885,144.926946,2020-04-11 8:36,-136230,521782,2020-04-11 8:00
340,-37.810351,144.93698,2020-04-11 9:08,-136075,521858,2020-04-11 9:00
340,-37.793484,144.898659,2020-04-11 9:41,-136225,521772,2020-04-11 9:00
340,-37.920419,145.123584,2020-04-11 10:13,-136123,521942,2020-04-11 10:00
340,-37.798343,144.960716,2020-04-11 10:45,-136390,522296,2020-04-11 10:00
340,-37.957262,145.052534,2020-04-11 11:17,-136091,521898,2020-04-11 11:00
340,-37.807062,144.957074,2020-04-11 11:50,-136157,521872,2020-04-11 11:00
341,-37.830296,144.973453,2020-04-11 9:10,-136235,521862,2020-04-11 9:00
342,-37.816634,144.993007,2020-04-11 7:47,-136220,521790,2020-04-11 7:00
342,-37.842836,144.961897,2020-04-11 8:34,-136132,521925,2020-04-11 8:00
342,-37.840041,144.936677,2020-04-11 9:21,-136050,521592,2020-04-11 9:00
343,-37.838711,144.94188,2020-04-11 7:23,-136190,521904,2020-04-11 7:00
343,-37.807062,144.957074,2020-04-11 7:47,-136168,521963,2020-04-11 7:00
343,-37.803018,144.971759,2020-04-11 8:10,-136190,521904,2020-04-11 8:00
343,-37.867555,144.976864,2020-04-11 8:34,-136225,521772,2020-04-11 8:00
343,-37.885982,145.082342,2020-04-11 8:57,-136157,521872,2020-04-11 8:00
343,-37.83546,145.004261,2020-04-11 9:21,-136106,521845,2020-04-11 9:00
343,-37.870704,144.983914,2020-04-11 9:44,-136335,521942,2020-04-11 9:00
343,-37.811778,144.98404,2020-04-11 10:08,-136195,521840,2020-04-11 10:00
343,-37.821132,144.964615,2020-04-11 10:31,-136091,521898,2020-04-11 10:00
343,-37.840885,144.926946,2020-04-11 10:55,-136140,521974,2020-04-11 10:00
344,-37.783753,144.951833,2020-04-11 7:30,-136190,521904,2020-04-11 7:00
344,-37.870704,144.983914,2020-04-11 8:00,-136228,521737,2020-04-11 8:00
344,-37.824406,144.989831,2020-04-11 8:30,-136220,521790,2020-04-11 8:00
344,-37.791539,144.886764,2020-04-11 9:01,-136220,521790,2020-04-11 9:00
344,-37.823695,144.906504,2020-04-11 9:31,-136132,521925,2020-04-11 9:00
344,-37.791539,144.886764,2020-04-11 10:01,-136335,521942,2020-04-11 10:00
344,-37.841619,144.939541,2020-04-11 10:32,-136157,521872,2020-04-11 10:00
344,-37.816634,144.993007,2020-04-11 11:02,-136166,521663,2020-04-11 11:00
344,-37.867555,144.976864,2020-04-11 11:32,-136057,521635,2020-04-11 11:00
344,-37.957262,145.052534,2020-04-11 12:03,-136166,521663,2020-04-11 12:00
345,-37.829811,144.973556,2020-04-11 7:35,-136106,521845,2020-04-11 7:00
345,-37.840885,144.926946,2020-04-11 8:11,-136166,521663,2020-04-11 8:00
345,-37.838711,144.94188,2020-04-11 8:47,-136228,521737,2020-04-11 8:00
345,-37.810351,144.93698,2020-04-11 9:23,-136208,522015,2020-04-11 9:00
345,-37.840885,144.926946,2020-04-11 9:58,-136390,522296,2020-04-11 9:00
345,-37.798343,144.960716,2020-04-11 10:34,-136157,521872,2020-04-11 10:00
345,-37.867555,144.976864,2020-04-11 11:10,-136188,521904,2020-04-11 11:00
345,-37.831744,144.9558,2020-04-11 11:46,-136195,521840,2020-04-11 11:00
345,-37.867555,144.976864,2020-04-11 12:21,-136140,521974,2020-04-11 12:00
345,-37.852894,144.87908,2020-04-11 12:57,-136514,522444,2020-04-11 12:00
346,-37.810351,144.93698,2020-04-11 8:01,-136208,522015,2020-04-11 8:00
346,-37.810351,144.93698,2020-04-11 9:03,-136230,521782,2020-04-11 9:00
346,-37.840885,144.926946,2020-04-11 10:05,-136118,521773,2020-04-11 10:00
346,-37.807062,144.957074,2020-04-11 11:07,-136075,521858,2020-04-11 11:00
346,-37.814413,144.979425,2020-04-11 12:09,-136647,522189,2020-04-11 12:00
346,-37.803018,144.971759,2020-04-11 13:11,-136106,521845,2020-04-11 13:00
346,-37.816634,144.993007,2020-04-11 14:13,-136390,522296,2020-04-11 14:00
346,-37.920419,145.123584,2020-04-11 15:15,-136091,521898,2020-04-11 15:00
346,-37.839331,144.942019,2020-04-11 16:17,-136057,521635,2020-04-11 16:00
347,-37.810351,144.93698,2020-04-11 9:02,-136208,522015,2020-04-11 9:00
347,-37.846138,144.991808,2020-04-11 11:04,-136324,521916,2020-04-11 11:00
347,-37.839331,144.942019,2020-04-11 13:06,-136335,521942,2020-04-11 13:00
347,-37.803018,144.971759,2020-04-11 15:08,-136091,521898,2020-04-11 15:00
347,-37.957262,145.052534,2020-04-11 17:10,-136228,521737,2020-04-11 17:00
348,-37.791539,144.886764,2020-04-11 7:08,-136166,521663,2020-04-11 7:00
348,-37.83546,145.004261,2020-04-11 7:16,-136140,521974,2020-04-11 7:00
348,-37.867555,144.976864,2020-04-11 7:25,-136228,521737,2020-04-11 7:00
348,-37.839331,144.942019,2020-04-11 7:33,-136247,521970,2020-04-11 7:00
348,-37.798343,144.960716,2020-04-11 7:42,-136123,521942,2020-04-11 7:00
348,-37.838711,144.94188,2020-04-11 7:50,-136514,522444,2020-04-11 7:00
348,-37.814413,144.979425,2020-04-11 7:59,-136195,521840,2020-04-11 7:00
349,-37.957262,145.052534,2020-04-11 7:41,-136118,521773,2020-04-11 7:00
349,-37.811778,144.98404,2020-04-11 8:23,-136118,521773,2020-04-11 8:00
349,-37.841619,144.939541,2020-04-11 9:04,-136140,521974,2020-04-11 9:00
349,-37.814413,144.979425,2020-04-11 9:46,-136050,521592,2020-04-11 9:00
349,-37.842836,144.961897,2020-04-11 10:28,-136190,521904,2020-04-11 10:00
349,-37.842836,144.961897,2020-04-11 11:09,-136390,522296,2020-04-11 11:00
350,-37.885982,145.082342,2020-04-11 7:26,-136230,521782,2020-04-11 7:00
350,-37.839331,144.942019,2020-04-11 7:52,-136220,521790,2020-04-11 7:00
350,-37.870704,144.983914,2020-04-11 8:19,-136132,521925,2020-04-11 8:00
350,-37.810351,144.93698,2020-04-11 8:45,-136132,521925,2020-04-11 8:00
350,-37.816634,144.993007,2020-04-11 9:12,-136057,521635,2020-04-11 9:00
350,-37.839331,144.942019,2020-04-11 9:38,-136225,521772,2020-04-11 9:00
350,-37.831744,144.9558,2020-04-11 10:04,-136271,521564,2020-04-11 10:00
351,-37.870704,144.983914,2020-04-11 11:13,-136324,521916,2020-04-11 11:00
352,-37.798343,144.960716,2020-04-11 9:41,-136022,521826,2020-04-11 9:00
352,-37.798343,144.960716,2020-04-11 12:23,-136157,521872,2020-04-11 12:00
352,-37.920419,145.123584,2020-04-11 15:05,-136157,521872,2020-04-11 15:00
352,-37.957262,145.052534,2020-04-11 17:47,-136168,521963,2020-04-11 17:00
353,-37.957262,145.052534,2020-04-11 7:26,-136166,521663,2020-04-11 7:00
353,-37.846138,144.991808,2020-04-11 7:53,-136195,521840,2020-04-11 7:00
353,-37.838711,144.94188,2020-04-11 8:19,-136247,521970,2020-04-11 8:00
353,-37.811778,144.98404,2020-04-11 8:46,-136647,522189,2020-04-11 8:00
353,-37.803018,144.971759,2020-04-11 9:12,-136390,522296,2020-04-11 9:00
353,-37.810351,144.93698,2020-04-11 9:39,-136140,521974,2020-04-11 9:00
353,-37.829811,144.973556,2020-04-11 10:06,-136220,521790,2020-04-11 10:00
353,-37.83546,145.004261,2020-04-11 10:32,-136106,521845,2020-04-11 10:00
354,-37.798343,144.960716,2020-04-11 8:27,-136195,521840,2020-04-11 8:00
354,-37.957262,145.052534,2020-04-11 9:55,-136222,521791,2020-04-11 9:00
355,-37.816634,144.993007,2020-04-11 7:13,-136195,521840,2020-04-11 7:00
355,-37.846138,144.991808,2020-04-11 7:26,-136271,521564,2020-04-11 7:00
355,-37.920419,145.123584,2020-04-11 7:39,-136225,521772,2020-04-11 7:00
355,-37.783753,144.951833,2020-04-11 7:52,-136166,521663,2020-04-11 7:00
355,-37.920419,145.123584,2020-04-11 8:05,-136390,522296,2020-04-11 8:00
355,-37.957262,145.052534,2020-04-11 8:19,-136132,521925,2020-04-11 8:00
355,-37.957262,145.052534,2020-04-11 8:32,-136647,522189,2020-04-11 8:00
355,-37.852894,144.87908,2020-04-11 8:45,-136225,521772,2020-04-11 8:00
355,-37.791539,144.886764,2020-04-11 8:58,-136118,521773,2020-04-11 8:00
356,-37.830296,144.973453,2020-04-11 7:51,-136228,521737,2020-04-11 7:00
356,-37.840885,144.926946,2020-04-11 8:42,-136123,521942,2020-04-11 8:00
356,-37.791539,144.886764,2020-04-11 9:33,-136208,522015,2020-04-11 9:00
356,-37.810351,144.93698,2020-04-11 10:24,-136225,521772,2020-04-11 10:00
356,-37.885982,145.082342,2020-04-11 11:15,-136168,521963,2020-04-11 11:00
356,-37.852894,144.87908,2020-04-11 12:06,-136647,522189,2020-04-11 12:00
356,-37.852894,144.87908,2020-04-11 12:57,-136390,522296,2020-04-11 12:00
356,-37.803018,144.971759,2020-04-11 13:49,-136168,521963,2020-04-11 13:00
357,-37.793484,144.898659,2020-04-11 8:53,-136228,521737,2020-04-11 8:00
357,-37.803018,144.971759,2020-04-11 10:47,-136225,521772,2020-04-11 10:00
357,-37.840885,144.926946,2020-04-11 12:40,-136220,521790,2020-04-11 12:00
357,-37.824406,144.989831,2020-04-11 14:33,-136132,521925,2020-04-11 14:00
358,-37.791539,144.886764,2020-04-11 7:41,-136220,521790,2020-04-11 7:00
358,-37.830296,144.973453,2020-04-11 8:23,-136195,521840,2020-04-11 8:00
358,-37.838711,144.94188,2020-04-11 9:05,-136132,521925,2020-04-11 9:00
358,-37.840885,144.926946,2020-04-11 9:47,-136123,521942,2020-04-11 9:00
358,-37.841619,144.939541,2020-04-11 10:29,-136230,521782,2020-04-11 10:00
358,-37.885982,145.082342,2020-04-11 11:11,-136140,521974,2020-04-11 11:00
358,-37.810351,144.93698,2020-04-11 11:53,-136140,521974,2020-04-11 11:00
359,-37.831744,144.9558,2020-04-11 8:31,-136208,522015,2020-04-11 8:00
359,-37.783753,144.951833,2020-04-11 10:03,-136168,521963,2020-04-11 10:00
359,-37.957262,145.052534,2020-04-11 11:35,-136140,521974,2020-04-11 11:00
359,-37.830296,144.973453,2020-04-11 13:06,-136514,522444,2020-04-11 13:00
359,-37.842836,144.961897,2020-04-11 14:38,-136247,521970,2020-04-11 14:00
360,-37.867555,144.976864,2020-04-11 8:10,-136514,522444,2020-04-11 8:00
360,-37.791539,144.886764,2020-04-11 9:20,-136390,522296,2020-04-11 9:00
360,-37.829811,144.973556,2020-04-11 10:31,-136188,521904,2020-04-11 10:00
360,-37.783753,144.951833,2020-04-11 11:41,-136247,521970,2020-04-11 11:00
361,-37.920419,145.123584,2020-04-11 7:38,-136118,521773,2020-04-11 7:00
361,-37.840885,144.926946,2020-04-11 8:17,-136188,521904,2020-04-11 8:00
361,-37.920419,145.123584,2020-04-11 8:56,-136247,521970,2020-04-11 8:00
361,-37.852894,144.87908,2020-04-11 9:34,-136235,521862,2020-04-11 9:00
361,-37.803018,144.971759,2020-04-11 10:13,-136118,521773,2020-04-11 10:00
361,-37.852894,144.87908,2020-04-11 10:52,-136188,521904,2020-04-11 10:00
361,-37.810351,144.93698,2020-04-11 11:31,-136057,521635,2020-04-11 11:00
361,-37.816634,144.993007,2020-04-11 12:09,-136140,521974,2020-04-11 12:00
361,-37.803018,144.971759,2020-04-11 12:48,-136222,521791,2020-04-11 12:00
361,-37.846138,144.991808,2020-04-11 13:27,-136235,521862,2020-04-11 13:00
362,-37.810351,144.93698,2020-04-11 10:32,-136195,521840,2020-04-11 10:00
362,-37.867555,144.976864,2020-04-11 14:04,-136208,522015,2020-04-11 14:00
362,-37.867555,144.976864,2020-04-11 17:36,-136166,521663,2020-04-11 17:00
363,-37.783753,144.951833,2020-04-11 8:35,-136647,522189,2020-04-11 8:00
363,-37.807062,144.957074,2020-04-11 10:10,-136235,521862,2020-04-11 10:00
363,-37.798343,144.960716,2020-04-11 11:45,-136022,521826,2020-04-11 11:00
363,-37.852894,144.87908,2020-04-11 13:20,-136057,521635,2020-04-11 13:00
363,-37.840885,144.926946,2020-04-11 14:55,-136235,521862,2020-04-11 14:00
363,-37.83546,145.004261,2020-04-11 16:30,-136050,521592,2020-04-11 16:00
364,-37.798343,144.960716,2020-04-11 8:07,-136271,521564,2020-04-11 8:00
364,-37.83546,145.004261,2020-04-11 9:14,-136247,521970,2020-04-11 9:00
364,-37.831744,144.9558,2020-04-11 10:22,-136118,521773,2020-04-11 10:00
364,-37.783753,144.951833,2020-04-11 11:29,-136050,521592,2020-04-11 11:00
364,-37.867555,144.976864,2020-04-11 12:36,-136057,521635,2020-04-11 12:00
365,-37.816634,144.993007,2020-04-11 8:09,-136390,522296,2020-04-11 8:00
365,-37.830296,144.973453,2020-04-11 9:18,-136140,521974,2020-04-11 9:00
365,-37.840041,144.936677,2020-04-11 10:27,-136106,521845,2020-04-11 10:00
365,-37.829811,144.973556,2020-04-11 11:36,-136225,521772,2020-04-11 11:00
365,-37.811778,144.98404,2020-04-11 12:45,-136220,521790,2020-04-11 12:00
365,-37.829811,144.973556,2020-04-11 13:54,-136324,521916,2020-04-11 13:00
365,-37.798343,144.960716,2020-04-11 15:03,-136324,521916,2020-04-11 15:00
365,-37.846138,144.991808,2020-04-11 16:12,-136195,521840,2020-04-11 16:00
365,-37.803018,144.971759,2020-04-11 17:22,-136235,521862,2020-04-11 17:00
365,-37.840885,144.926946,2020-04-11 18:31,-136190,521904,2020-04-11 18:00
366,-37.811778,144.98404,2020-04-11 18:21,-136220,521790,2020-04-11 18:00
367,-37.798343,144.960716,2020-04-11 8:07,-136123,521942,2020-04-11 8:00
367,-37.814413,144.979425,2020-04-11 9:15,-136324,521916,2020-04-11 9:00
367,-37.814413,144.979425,2020-04-11 10:22,-136123,521942,2020-04-11 10:00
367,-37.841619,144.939541,2020-04-11 11:30,-136647,522189,2020-04-11 11:00
367,-37.824406,144.989831,2020-04-11 12:37,-136225,521772,2020-04-11 12:00
367,-37.957262,145.052534,2020-04-11 13:45,-136335,521942,2020-04-11 13:00
367,-37.793484,144.898659,2020-04-11 14:53,-136132,521925,2020-04-11 14:00
367,-37.831744,144.9558,2020-04-11 16:00,-136190,521904,2020-04-11 16:00
367,-37.807062,144.957074,2020-04-11 17:08,-136168,521963,2020-04-11 17:00
368,-37.839331,144.942019,2020-04-11 10:44,-136050,521592,2020-04-11 10:00
369,-37.793484,144.898659,2020-04-11 7:16,-136123,521942,2020-04-11 7:00
369,-37.830296,144.973453,2020-04-11 7:32,-136132,521925,2020-04-11 7:00
369,-37.839331,144.942019,2020-04-11 7:48,-136022,521826,2020-04-11 7:00
369,-37.839331,144.942019,2020-04-11 8:04,-136271,521564,2020-04-11 8:00
369,-37.814413,144.979425,2020-04-11 8:20,-136247,521970,2020-04-11 8:00
369,-37.839331,144.942019,2020-04-11 8:37,-136157,521872,2020-04-11 8:00
369,-37.803018,144.971759,2020-04-11 8:53,-136075,521858,2020-04-11 8:00
370,-37.821132,144.964615,2020-04-11 7:44,-136190,521904,2020-04-11 7:00
370,-37.839331,144.942019,2020-04-11 8:28,-136230,521782,2020-04-11 8:00
370,-37.793484,144.898659,2020-04-11 9:13,-136324,521916,2020-04-11 9:00
370,-37.831744,144.9558,2020-04-11 9:57,-136106,521845,2020-04-11 9:00
370,-37.838711,144.94188,2020-04-11 10:41,-136132,521925,2020-04-11 10:00
370,-37.885982,145.082342,2020-04-11 11:26,-136195,521840,2020-04-11 11:00
370,-37.783753,144.951833,2020-04-11 12:10,-136195,521840,2020-04-11 12:00
370,-37.867555,144.976864,2020-04-11 12:55,-136166,521663,2020-04-11 12:00
370,-37.852894,144.87908,2020-04-11 13:39,-136335,521942,2020-04-11 13:00
371,-37.783753,144.951833,2020-04-11 10:20,-136324,521916,2020-04-11 10:00
371,-37.821132,144.964615,2020-04-11 13:41,-136228,521737,2020-04-11 13:00
372,-37.821132,144.964615,2020-04-11 8:16,-136057,521635,2020-04-11 8:00
372,-37.791539,144.886764,2020-04-11 9:32,-136166,521663,2020-04-11 9:00
372,-37.846138,144.991808,2020-04-11 10:49,-136228,521737,2020-04-11 10:00
372,-37.829811,144.973556,2020-04-11 12:05,-136157,521872,2020-04-11 12:00
372,-37.807062,144.957074,2020-04-11 13:22,-136208,522015,2020-04-11 13:00
372,-37.814413,144.979425,2020-04-11 14:38,-136050,521592,2020-04-11 14:00
372,-37.823695,144.906504,2020-04-11 15:55,-136132,521925,2020-04-11 15:00
373,-37.83546,145.004261,2020-04-11 8:53,-136057,521635,2020-04-11 8:00
374,-37.814413,144.979425,2020-04-11 8:14,-136140,521974,2020-04-11 8:00
374,-37.867555,144.976864,2020-04-11 9:29,-136647,522189,2020-04-11 9:00
374,-37.821132,144.964615,2020-04-11 10:43,-136222,521791,2020-04-11 10:00
374,-37.791539,144.886764,2020-04-11 11:58,-136220,521790,2020-04-11 11:00
374,-37.793484,144.898659,2020-04-11 13:12,-136123,521942,2020-04-11 13:00
374,-37.841619,144.939541,2020-04-11 14:27,-136390,522296,2020-04-11 14:00
374,-37.829811,144.973556,2020-04-11 15:41,-136335,521942,2020-04-11 15:00
374,-37.852894,144.87908,2020-04-11 16:56,-136647,522189,2020-04-11 16:00
374,-37.839331,144.942019,2020-04-11 18:10,-136140,521974,2020-04-11 18:00
375,-37.811778,144.98404,2020-04-11 9:19,-136225,521772,2020-04-11 9:00
375,-37.829811,144.973556,2020-04-11 11:38,-136157,521872,2020-04-11 11:00
375,-37.957262,145.052534,2020-04-11 13:58,-136075,521858,2020-04-11 13:00
376,-37.840041,144.936677,2020-04-11 8:09,-136220,521790,2020-04-11 8:00
376,-37.821132,144.964615,2020-04-11 9:18,-136157,521872,2020-04-11 9:00
376,-37.829811,144.973556,2020-04-11 10:27,-136235,521862,2020-04-11 10:00
376,-37.842836,144.961897,2020-04-11 11:36,-136190,521904,2020-04-11 11:00
376,-37.840885,144.926946,2020-04-11 12:45,-136220,521790,2020-04-11 12:00
376,-37.83546,145.004261,2020-04-11 13:54,-136228,521737,2020-04-11 13:00
376,-37.821132,144.964615,2020-04-11 15:03,-136166,521663,2020-04-11 15:00
376,-37.852894,144.87908,2020-04-11 16:13,-136335,521942,2020-04-11 16:00
376,-37.811778,144.98404,2020-04-11 17:22,-136235,521862,2020-04-11 17:00
376,-37.783753,144.951833,2020-04-11 18:31,-136514,522444,2020-04-11 18:00
377,-37.846138,144.991808,2020-04-11 9:08,-136091,521898,2020-04-11 9:00
377,-37.816634,144.993007,2020-04-11 11:16,-136247,521970,2020-04-11 11:00
377,-37.842836,144.961897,2020-04-11 13:25,-136235,521862,2020-04-11 13:00
377,-37.957262,145.052534,2020-04-11 15:33,-136247,521970,2020-04-11 15:00
378,-37.830296,144.973453,2020-04-11 9:14,-136230,521782,2020-04-11 9:00
378,-37.831744,144.9558,2020-04-11 11:28,-136132,521925,2020-04-11 11:00
378,-37.811778,144.98404,2020-04-11 13:42,-136168,521963,2020-04-11 13:00
378,-37.803018,144.971759,2020-04-11 15:57,-136106,521845,2020-04-11 15:00
379,-37.842836,144.961897,2020-04-11 8:21,-136057,521635,2020-04-11 8:00
379,-37.838711,144.94188,2020-04-11 9:42,-136335,521942,2020-04-11 9:00
379,-37.810351,144.93698,2020-04-11 11:03,-136190,521904,2020-04-11 11:00
379,-37.810351,144.93698,2020-04-11 12:24,-136225,521772,2020-04-11 12:00
380,-37.846138,144.991808,2020-04-11 7:38,-136225,521772,2020-04-11 7:00
380,-37.870704,144.983914,2020-04-11 8:17,-136157,521872,2020-04-11 8:00
380,-37.829811,144.973556,2020-04-11 8:56,-136195,521840,2020-04-11 8:00
380,-37.830296,144.973453,2020-04-11 9:35,-136230,521782,2020-04-11 9:00
380,-37.838711,144.94188,2020-04-11 10:14,-136220,521790,2020-04-11 10:00
380,-37.821132,144.964615,2020-04-11 10:53,-136220,521790,2020-04-11 10:00
380,-37.957262,145.052534,2020-04-11 11:31,-136390,522296,2020-04-11 11:00
380,-37.791539,144.886764,2020-04-11 12:10,-136225,521772,2020-04-11 12:00
381,-37.842836,144.961897,2020-04-11 7:42,-136247,521970,2020-04-11 7:00
381,-37.783753,144.951833,2020-04-11 8:25,-136132,521925,2020-04-11 8:00
381,-37.842836,144.961897,2020-04-11 9:07,-136647,522189,2020-04-11 9:00
381,-37.816634,144.993007,2020-04-11 9:50,-136190,521904,2020-04-11 9:00
381,-37.839331,144.942019,2020-04-11 10:32,-136190,521904,2020-04-11 10:00
381,-37.841619,144.939541,2020-04-11 11:15,-136335,521942,2020-04-11 11:00
381,-37.831744,144.9558,2020-04-11 11:58,-136157,521872,2020-04-11 11:00
381,-37.816634,144.993007,2020-04-11 12:40,-136247,521970,2020-04-11 12:00
381,-37.814413,144.979425,2020-04-11 13:23,-136514,522444,2020-04-11 13:00
381,-37.852894,144.87908,2020-04-11 14:05,-136225,521772,2020-04-11 14:00
382,-37.807062,144.957074,2020-04-11 7:01,-136091,521898,2020-04-11 7:00
382,-37.870704,144.983914,2020-04-11 7:03,-136195,521840,2020-04-11 7:00
382,-37.920419,145.123584,2020-04-11 7:04,-136647,522189,2020-04-11 7:00
382,-37.793484,144.898659,2020-04-11 7:06,-136050,521592,2020-04-11 7:00
382,-37.885982,145.082342,2020-04-11 7:08,-136166,521663,2020-04-11 7:00
382,-37.885982,145.082342,2020-04-11 7:09,-136235,521862,2020-04-11 7:00
382,-37.83546,145.004261,2020-04-11 7:11,-136091,521898,2020-04-11 7:00
382,-37.810351,144.93698,2020-04-11 7:12,-136166,521663,2020-04-11 7:00
382,-37.846138,144.991808,2020-04-11 7:14,-136106,521845,2020-04-11 7:00
382,-37.823695,144.906504,2020-04-11 7:16,-136075,521858,2020-04-11 7:00
383,-37.821132,144.964615,2020-04-11 7:15,-136050,521592,2020-04-11 7:00
383,-37.870704,144.983914,2020-04-11 7:31,-136514,522444,2020-04-11 7:00
383,-37.803018,144.971759,2020-04-11 7:47,-136208,522015,2020-04-11 7:00
383,-37.842836,144.961897,2020-04-11 8:03,-136324,521916,2020-04-11 8:00
383,-37.841619,144.939541,2020-04-11 8:19,-136195,521840,2020-04-11 8:00
383,-37.791539,144.886764,2020-04-11 8:35,-136335,521942,2020-04-11 8:00
383,-37.841619,144.939541,2020-04-11 8:51,-136075,521858,2020-04-11 8:00
383,-37.83546,145.004261,2020-04-11 9:07,-136106,521845,2020-04-11 9:00
383,-37.824406,144.989831,2020-04-11 9:23,-136188,521904,2020-04-11 9:00
383,-37.840041,144.936677,2020-04-11 9:39,-136271,521564,2020-04-11 9:00
384,-37.829811,144.973556,2020-04-11 7:48,-136140,521974,2020-04-11 7:00
384,-37.831744,144.9558,2020-04-11 8:36,-136220,521790,2020-04-11 8:00
384,-37.957262,145.052534,2020-04-11 9:25,-136132,521925,2020-04-11 9:00
384,-37.838711,144.94188,2020-04-11 10:13,-136140,521974,2020-04-11 10:00
384,-37.783753,144.951833,2020-04-11 11:02,-136335,521942,2020-04-11 11:00
384,-37.793484,144.898659,2020-04-11 11:50,-136022,521826,2020-04-11 11:00
384,-37.791539,144.886764,2020-04-11 12:39,-136222,521791,2020-04-11 12:00
384,-37.791539,144.886764,2020-04-11 13:27,-136140,521974,2020-04-11 13:00
384,-37.824406,144.989831,2020-04-11 14:16,-136271,521564,2020-04-11 14:00
384,-37.821132,144.964615,2020-04-11 15:04,-136247,521970,2020-04-11 15:00
385,-37.798343,144.960716,2020-04-11 7:53,-136050,521592,2020-04-11 7:00
385,-37.793484,144.898659,2020-04-11 8:46,-136324,521916,2020-04-11 8:00
385,-37.852894,144.87908,2020-04-11 9:39,-136335,521942,2020-04-11 9:00
